   2111.88184       1423.32935       334.945770       1235.81873       1053.26990       1396.14526       1179.67004       1154.93140       466.735016       340.240112    
   158.657776       260.946594       113.025810       84.9980545       130.526932       252.164276       176.007690       193.693649       145.065094       94.1833115    
   2399.01196       1429.54993       334.209686       1077.29651       1084.41870       1261.34070       1145.69568       1149.37561       640.618225       378.487732    
   226.994308       198.971893       135.705978       170.981155       170.169235       325.046173       143.783203       196.825424       176.991516       60.0308914    
   2571.68433       1490.39929       433.781830       1100.51562       1180.54834       1338.64319       1260.48608       1007.04523       791.020813       360.634155    
   322.708160       237.573547       207.146881       102.289879       149.755539       250.480682       167.588196       178.018616       184.170868       91.7315750    
